age,age_onset,birthplace,filename,native_language,sex,speakerid,country,file_missing?,,,
29,13,"taoyuan, taiwan",mandarin18,mandarin,female,872,taiwan,FALSE,,,
27,13,"qinzhou, guangxi, china",mandarin19,mandarin,male,916,china,FALSE,,,
38,14,"nanjing, china",mandarin2,mandarin,female,257,china,FALSE,,,
40,12,"ping tong, taiwan",mandarin20,mandarin,female,931,taiwan,FALSE,,,
38,9,"chengdu, sichuan, china",mandarin21,mandarin,female,984,china,FALSE,,,
39,11,"haikou, hainan, china",mandarin22,mandarin,female,1019,china,FALSE,,,
46,13,"kao-hsiung, taiwan",mandarin23,mandarin,female,1044,taiwan,FALSE,,,
21,10,"shanghai, china",mandarin24,mandarin,female,1089,china,FALSE,,,
28,13,"wuxi, jiangsu, china",mandarin25,mandarin,female,1125,china,FALSE,,,
31,12,"emei, sichuan, china",mandarin26,mandarin,female,1141,china,FALSE,,,
18,15,"chengdu, sichuan, china",mandarin27,mandarin,male,1154,china,FALSE,,,
45,15,"shanghai, china",mandarin28,mandarin,male,1447,china,FALSE,,,
24,4,"lanzhou, gansu, china",mandarin29,mandarin,male,1490,china,FALSE,,,
43,10,"jilin city, jilin, china",mandarin3,mandarin,male,258,china,FALSE,,,
27,13,"taipei, taiwan",mandarin30,mandarin,male,1491,taiwan,FALSE,,,
26,13,"wenzhou, zhejiang, china",mandarin31,mandarin,female,1519,china,FALSE,,,
23,12,"taipei, taiwan",mandarin32,mandarin,female,1527,taiwan,FALSE,,,
25,6,"beijing, china",mandarin33,mandarin,male,1541,china,FALSE,,,
31,13,"shi jia zhuang, hebei, china",mandarin34,mandarin,female,1578,china,FALSE,,,
27,12,"yantai, shandong, china",mandarin35,mandarin,female,1579,china,FALSE,,,
32,10,"beijing, china",mandarin36,mandarin,female,1580,china,FALSE,,,
32,12,"huhot, nei meng gu, china",mandarin37,mandarin,female,1581,china,FALSE,,,
33,12,"changsha, hunan, china",mandarin38,mandarin,female,1582,china,FALSE,,,
24,12,"tie ling, liaoning, china",mandarin39,mandarin,female,1583,china,FALSE,,,
24,6,"shanghai, china",mandarin4,mandarin,female,259,china,FALSE,,,
28,12,"chengdu, sichuan, china",mandarin40,mandarin,male,1614,china,FALSE,,,
34,13,"songyuan, jilin, china",mandarin41,mandarin,female,1615,china,FALSE,,,
47,16,"yanbian, jilin, china",mandarin42,mandarin,female,1616,china,FALSE,,,
24,15,"datong, shanxi, china",mandarin43,mandarin,female,1617,china,FALSE,,,
21,16,"hangzhou, zhejiang, china",mandarin44,mandarin,male,1630,china,FALSE,,,
42,12,"beijing, china",mandarin45,mandarin,female,1631,china,FALSE,,,
43,9,"jilin city, jilin, china",mandarin46,mandarin,female,1636,china,FALSE,,,
28,8,"beijing, china",mandarin47,mandarin,female,1644,china,FALSE,,,
37,12,"pingdingshan, henan, china",mandarin48,mandarin,male,1645,china,FALSE,,,
21,10,"shanghai, china",mandarin49,mandarin,male,1736,china,FALSE,,,
31,12,"beijing, china",mandarin5,mandarin,female,260,china,FALSE,,,
25,9,"hsinchu, taiwan",mandarin50,mandarin,male,1788,taiwan,FALSE,,,
25,10,"tianjin, hebei, china",mandarin51,mandarin,male,1792,china,FALSE,,,
26,6,"shaoxing, zhejiang, china",mandarin52,mandarin,female,1793,china,FALSE,,,
38,13,"ningbo, zhejiang, china",mandarin53,mandarin,female,1817,china,FALSE,,,
25,10,"chengdu, sichuan, china",mandarin54,mandarin,female,1900,china,FALSE,,,
25,13,"loudi, hunan, china",mandarin55,mandarin,female,1909,china,FALSE,,,
26,11,"baoding, hebei, china",mandarin56,mandarin,female,1910,china,FALSE,,,
20,12,"shanghai, china",mandarin57,mandarin,male,1990,china,FALSE,,,
23,7,"superior, colorado, usa",mandarin58,mandarin,male,2000,usa,FALSE,,,
20,6,"kunming, yunnan, china",mandarin59,mandarin,female,2019,china,FALSE,,,
28,12,"le shan, sichuan, china",mandarin6,mandarin,female,261,china,FALSE,,,
41,13,"guiyang, guizhou, china",mandarin60,mandarin,female,2109,china,FALSE,,,
33,16,"shangrao, jiangxi, china",mandarin61,mandarin,female,2116,china,FALSE,,,
24,7,"shanghai, china",mandarin62,mandarin,male,2117,china,FALSE,,,
27,12,"jiaozuo, henan, china",mandarin63,mandarin,male,2119,china,FALSE,,,
24,10,"fuzhou, fujian, china",mandarin64,mandarin,female,2129,china,FALSE,,,
20,5,"tianjin, hebei, china",mandarin65,mandarin,female,2173,china,FALSE,,,
22,5,"berkeley, california, usa",mandarin7,mandarin,male,262,usa,FALSE,,,
29,12,"jingmen, hubei, china",mandarin8,mandarin,male,430,china,FALSE,,,
38,12,"shanghai, china",mandarin9,mandarin,male,451,china,FALSE,,,
36,9,"freetown, sierra leone",mandingo1,mandingo,male,263,sierra leone,FALSE,,,
23,12,"ziguinchor, senegal",mandinka1,mandinka,male,789,senegal,FALSE,,,
27,15,"goudomp, senegal",mankanya1,mankanya,male,790,senegal,FALSE,,,
21,3,"bombay, india",marathi1,marathi,female,264,india,FALSE,,,
28,10,"madras, india",marathi2,marathi,male,265,india,FALSE,,,
31,2,"bombay, india",marathi3,marathi,male,837,india,FALSE,,,
21,5,"port louis, mauritius",mauritian1,mauritian,male,266,mauritius,FALSE,,,
48,7,"grand port, mauritius",mauritian2,mauritian,male,1935,mauritius,FALSE,,,
35,5,"harbel, liberia",mende1,mende,male,436,liberia,FALSE,,,
21,2,"freetown, sierra leone",mende2,mende,female,603,sierra leone,FALSE,,,
32,5,"freetown, sierra leone",mende3,mende,male,1986,sierra leone,FALSE,,,
18,8,"krinkrin, rio coco, nicaragua",miskito1,miskito,male,2067,nicaragua,FALSE,,,
18,13,"kum, rio coco, nicaragua",miskito10,miskito,male,2090,nicaragua,FALSE,,,
18,11,"bilwi, puerto cabezas, nicaragua",miskito11,miskito,female,2093,nicaragua,FALSE,,,
18,7,"bilwi, puerto cabezas, nicaragua",miskito2,miskito,female,2068,nicaragua,FALSE,,,
32,14,"bilwi, puerto cabezas, nicaragua",miskito3,miskito,male,2069,nicaragua,FALSE,,,
18,15,"bilwi, puerto cabezas, nicaragua",miskito4,miskito,male,2070,nicaragua,FALSE,,,
18,7,"bilwi, puerto cabezas, nicaragua",miskito5,miskito,female,2071,nicaragua,FALSE,,,
19,12,"bilwi, puerto cabezas, nicaragua",miskito6,miskito,male,2082,nicaragua,FALSE,,,
20,15,"bilwi, puerto cabezas, nicaragua",miskito7,miskito,male,2083,nicaragua,FALSE,,,
18,12,"walakitang, rio coco, nicaragua",miskito8,miskito,male,2088,nicaragua,FALSE,,,
40,38,"bilwi, puerto cabezas, nicaragua",miskito9,miskito,male,2089,nicaragua,FALSE,,,
37,6,"mandalay, myanmar",mizo1,mizo,male,2072,myanmar,FALSE,,,
54,15,"mango, togo",moba1,moba,male,999,togo,FALSE,,,
18,15,"ulaanbaatar, mongolia",mongolian1,mongolian,female,267,mongolia,FALSE,,,
22,17,"ulaanbaatar, mongolia",mongolian2,mongolian,male,268,mongolia,FALSE,,,
38,10,"ulaanbaatar, mongolia",mongolian3,mongolian,male,762,mongolia,FALSE,,,
19,15,"ulaanbaatar, mongolia",mongolian4,mongolian,male,1024,mongolia,FALSE,,,
23,9,"sofia, bulgaria",mongolian5,mongolian,male,1135,bulgaria,FALSE,,,
29,26,"sukhbaatar, mongolia",mongolian6,mongolian,female,1199,mongolia,FALSE,,,
28,28,"darhan, mongolia",mongolian7,mongolian,female,1811,mongolia,FALSE,,,
25,5,"jining, inner mongolia, china",mongolian8,mongolian,male,1842,china,FALSE,,,
19,5,"yekaterinburg, russia",mongolian9,mongolian,male,1896,russia,FALSE,,,
29,12,"tenkodogo, burkina faso",moore1,moore,female,269,burkina faso,FALSE,,,
21,6,"weno, chuuk, federated states of micronesia",mortlockese1,mortlockese,male,270,federated states of micronesia,FALSE,,,
44,12,"rehoboth, namibia",nama1,nama,male,1104,namibia,FALSE,,,
35,18,"eldoret, kenya",nandi1,nandi,male,1193,kenya,FALSE,,,
24,12,"shangri-la, yunnan, china",naxi1,naxi,female,2164,china,FALSE,,,
22,5,"katmandu, nepal",nepali1,nepali,female,271,nepal,FALSE,,,
23,3,"katmandu, nepal",nepali10,nepali,female,1770,nepal,FALSE,,,
24,20,"katmandu, nepal",nepali11,nepali,female,1865,nepal,FALSE,,,
26,6,"katmandu, nepal",nepali12,nepali,female,1978,nepal,FALSE,,,
25,5,"katmandu, nepal",nepali13,nepali,female,2021,nepal,FALSE,,,
37,14,"katmandu, nepal",nepali2,nepali,female,757,nepal,FALSE,,,
36,4,"dharan, nepal",nepali3,nepali,male,807,nepal,FALSE,,,
25,5,"pokhara, nepal",nepali4,nepali,male,830,nepal,FALSE,,,
39,9,"chisapani, nepal",nepali5,nepali,male,1495,nepal,FALSE,,,
24,6,"bhadrapur, nepal",nepali6,nepali,male,1499,nepal,FALSE,,,
19,7,"chitwan, nepal",nepali7,nepali,male,1513,nepal,FALSE,,,
20,5,"pokhara, nepal",nepali8,nepali,male,1514,nepal,FALSE,,,
36,10,"baglung, nepal",nepali9,nepali,male,1761,nepal,FALSE,,,
29,5,"katmandu, nepal",newari1,newari,male,707,nepal,FALSE,,,
41,15,"bota, cameroon",ngemba1,ngemba,male,581,cameroon,FALSE,,,
63,6,"bamenda, cameroon",ngemba2,ngemba,female,1871,cameroon,FALSE,,,
41,15,"bilwi, puerto cabezas, nicaragua",nicaragua,nicaragua,male,2084,nicaragua,FALSE,,,
33,10,"drammen, norway",norwegian1,norwegian,female,272,norway,FALSE,,,
55,12,"oslo, norway",norwegian2,norwegian,female,273,norway,FALSE,,,
19,5,"volda, norway",norwegian3,norwegian,male,274,norway,FALSE,,,
23,10,"lakselv, norway",norwegian4,norwegian,male,562,norway,FALSE,,,
41,9,"oslo, norway",norwegian5,norwegian,female,697,norway,FALSE,,,
29,10,"askim, norway",norwegian6,norwegian,male,1211,norway,FALSE,,,
30,15,"ayod, sudan",nuer1,nuer,male,1368,sudan,FALSE,,,
35,5,"bargarh, orissa, india",oriya1,oriya,male,475,india,FALSE,,,
32,6,"orissa, india",oriya2,oriya,male,1084,india,FALSE,,,
33,11,"wellga, ethiopia",oromo1,oromo,female,275,ethiopia,FALSE,,,
33,10,"yabello, burana, ethiopia",oromo2,oromo,male,1042,ethiopia,FALSE,,,
35,8,"dembi dollo, ethiopia",oromo3,oromo,female,1152,ethiopia,FALSE,,,
27,5,"willemstad, curacao",papiamentu1,papiamentu,female,1781,curacao,FALSE,,,
23,10,"willemstad, curacao",papiamentu2,papiamentu,male,1783,curacao,FALSE,,,
47,12,"kabul, kandahar, afghanistan",pashto1,pashto,female,696,afghanistan,FALSE,,,
26,5,"mansehra, pakistan",pashto10,pashto,female,1919,pakistan,FALSE,,,
26,26,"kabul, kandahar, afghanistan",pashto2,pashto,female,792,afghanistan,FALSE,,,
36,7,"kandahar, afghanistan",pashto3,pashto,female,963,afghanistan,FALSE,,,
18,6,"peshawar, pakistan",pashto4,pashto,female,1010,pakistan,FALSE,,,
52,22,"kandahar, afghanistan",pashto5,pashto,female,1355,afghanistan,FALSE,,,
59,17,"kandahar, afghanistan",pashto6,pashto,male,1356,afghanistan,FALSE,,,
42,20,"kabul, afghanistan",pashto7,pashto,female,1357,afghanistan,FALSE,,,
39,17,"paktia, afghanistan",pashto8,pashto,male,1714,afghanistan,FALSE,,,
56,18,"kabul, afghanistan",pashto9,pashto,male,1820,afghanistan,FALSE,,,
18,3,"kolonia, pohnpei, federated states of micronesia",pohnpeian1,pohnpeian,male,276,federated states of micronesia,FALSE,,,
26,23,"janow, poland",polish1,polish,female,277,poland,FALSE,,,
30,15,"wolanow, poland",polish10,polish,female,842,poland,FALSE,,,
56,10,"warsaw, poland",polish11,polish,female,843,poland,FALSE,,,
40,20,"warsaw, poland",polish12,polish,male,883,poland,FALSE,,,
22,14,"gryfino, western pomerania, poland",polish13,polish,male,958,poland,FALSE,,,
97,35,"warsaw, poland",polish14,polish,male,1171,poland,FALSE,,,
25,9,"ketrzyn, poland",polish15,polish,female,1245,poland,FALSE,,,
19,8,"koszalin, poland",polish16,polish,male,1278,poland,FALSE,,,
33,13,"krakow, poland",polish17,polish,female,1453,poland,FALSE,,,
18,5,"bialystok, poland",polish18,polish,male,1483,poland,FALSE,,,
24,7,"belchatow, poland",polish19,polish,male,1549,poland,FALSE,,,
26,25,"mielec, poland",polish2,polish,female,278,poland,FALSE,,,
53,4,"gdansk, poland",polish20,polish,female,1625,poland,FALSE,,,
30,10,"kolobrzeg, poland",polish21,polish,male,1651,poland,FALSE,,,
19,11,"koszalin, poland",polish22,polish,male,1652,poland,FALSE,,,
21,8,"lobez, poland",polish23,polish,male,1653,poland,FALSE,,,
20,10,"koszalin, poland",polish24,polish,female,1654,poland,FALSE,,,
20,11,"koszalin, poland",polish25,polish,male,1671,poland,FALSE,,,
19,16,"bytow, poland",polish26,polish,male,1737,poland,FALSE,,,
19,6,"koszalin, poland",polish27,polish,male,1738,poland,FALSE,,,
20,10,"koszalin, poland",polish28,polish,female,1745,poland,FALSE,,,
20,11,"sianow, poland",polish29,polish,male,1748,poland,FALSE,,,
31,12,"nowy sacz, poland",polish3,polish,female,279,poland,FALSE,,,
21,9,"koszalin, poland",polish30,polish,female,1749,poland,FALSE,,,
34,16,"trzebnica, poland",polish31,polish,female,1918,poland,FALSE,,,
42,14,"torun, poland",polish32,polish,male,2062,poland,FALSE,,,
21,7,"nowa ruda, poland",polish33,polish,male,2064,poland,FALSE,,,
48,12,"wroclaw, poland",polish34,polish,female,2085,poland,FALSE,,,
47,15,"krakow, poland",polish4,polish,female,280,poland,FALSE,,,
22,9,"ozarow maz, poland",polish5,polish,male,482,poland,FALSE,,,
26,8,"torun, poland",polish6,polish,female,626,poland,FALSE,,,
20,6,"przemet, poland",polish7,polish,male,728,poland,FALSE,,,
20,11,"otwock, poland",polish8,polish,male,769,poland,FALSE,,,
23,15,"ostroleka, poland",polish9,polish,female,841,poland,FALSE,,,
37,16,"bahia, brazil",portuguese1,portuguese,female,281,brazil,FALSE,,,
21,13,"novo hamburgo, rio grande do sul, brazil",portuguese10,portuguese,male,282,brazil,FALSE,,,
40,7,"sao paulo, brazil",portuguese11,portuguese,female,495,brazil,FALSE,,,
36,12,"lisbon, portugal",portuguese12,portuguese,male,513,portugal,FALSE,,,
18,9,"santa maria, rio grande do sul, brazil",portuguese13,portuguese,male,520,brazil,FALSE,,,
25,8,"sao paulo, brazil",portuguese14,portuguese,male,558,brazil,FALSE,,,
54,9,"sao paulo, brazil",portuguese15,portuguese,male,615,brazil,FALSE,,,
25,15,"porto alegre, brazil",portuguese16,portuguese,male,632,brazil,FALSE,,,
18,15,"salinas, brazil",portuguese17,portuguese,male,806,brazil,FALSE,,,
50,12,"almada, portugal",portuguese18,portuguese,female,812,portugal,FALSE,,,
32,4,"florianopolis, brazil",portuguese19,portuguese,male,829,brazil,FALSE,,,
18,10,"brasilia, brazil",portuguese2,portuguese,female,283,brazil,FALSE,,,
21,10,"campinas, brazil",portuguese20,portuguese,male,833,brazil,FALSE,,,
23,17,"sao paulo, brazil",portuguese21,portuguese,male,891,brazil,FALSE,,,
43,17,"luanda, angola",portuguese22,portuguese,female,933,angola,FALSE,,,
29,10,"curitiba, brazil",portuguese23,portuguese,female,938,brazil,FALSE,,,
22,11,"santos, brazil",portuguese24,portuguese,female,960,brazil,FALSE,,,
20,18,"rio de janeiro, brazil",portuguese25,portuguese,female,972,brazil,FALSE,,,
25,10,"campo grande, brazil",portuguese26,portuguese,female,1109,brazil,FALSE,,,
33,8,"sao paulo, brazil",portuguese27,portuguese,female,1128,brazil,FALSE,,,
36,10,"sao paulo, brazil",portuguese28,portuguese,female,1187,brazil,FALSE,,,
28,8,"vitoria, brazil",portuguese29,portuguese,male,1284,brazil,FALSE,,,
18,15,"blumenau, brazil",portuguese3,portuguese,female,284,brazil,FALSE,,,
26,24,"juiz de fora, brazil",portuguese30,portuguese,female,1285,brazil,FALSE,,,
29,16,"belo horizonte, brazil",portuguese31,portuguese,male,1286,brazil,FALSE,,,
29,12,"volta redonda, brazil",portuguese32,portuguese,male,1305,brazil,FALSE,,,
38,28,"brasilia, brazil",portuguese33,portuguese,male,1316,brazil,FALSE,,,
18,14,"porto alegre, brazil",portuguese34,portuguese,male,1376,brazil,FALSE,,,
22,9,"sao paulo, brazil",portuguese35,portuguese,female,1389,brazil,FALSE,,,
39,15,"uberlandia, brazil",portuguese36,portuguese,female,1438,brazil,FALSE,,,
43,26,"sao paulo, brazil",portuguese37,portuguese,female,1454,brazil,FALSE,,,
25,15,"rio de janeiro, brazil",portuguese38,portuguese,male,1470,brazil,FALSE,,,
26,8,"sao paulo, brazil",portuguese39,portuguese,female,1553,brazil,FALSE,,,
20,15,"cabinda, angola",portuguese4,portuguese,male,285,angola,FALSE,,,
23,0,"london, england, uk",portuguese40,portuguese,male,1773,uk,FALSE,,,
22,10,"mexico city, mexico",portuguese41,portuguese,male,1849,mexico,FALSE,,,
24,21,"luanda, angola",portuguese42,portuguese,male,1883,angola,FALSE,,,
32,8,"coronel fabriciano, minas gerais, brazil",portuguese43,portuguese,female,1922,brazil,FALSE,,,
38,24,"rio de janeiro, brazil",portuguese44,portuguese,female,1930,brazil,FALSE,,,
19,7,"salvador, brazil",portuguese45,portuguese,female,1941,brazil,FALSE,,,
65,11,"cascais, portugal",portuguese46,portuguese,male,1965,portugal,FALSE,,,
22,12,"rosario do sul, brazil",portuguese47,portuguese,female,1989,brazil,FALSE,,,
31,26,"sao paulo, brazil",portuguese48,portuguese,male,2120,brazil,FALSE,,,
31,13,"lubango, angola",portuguese5,portuguese,male,286,angola,FALSE,,,
44,15,"sao paulo, brazil",portuguese6,portuguese,male,287,brazil,FALSE,,,
40,11,"vitoria, brazil",portuguese7,portuguese,male,288,brazil,FALSE,,,
26,7,"fortaleza, brazil",portuguese8,portuguese,male,289,brazil,FALSE,,,
18,14,"sao paulo, brazil",portuguese9,portuguese,male,290,brazil,FALSE,,,
53,12,"dakar, senegal",pulaar1,pulaar,female,778,senegal,FALSE,,,
44,13,"rufisque, senegal",pulaar2,pulaar,male,779,senegal,FALSE,,,
53,30,"dakar, senegal",pulaar3,pulaar,male,786,senegal,FALSE,,,
34,10,"sargodha, pakistan",punjabi1,punjabi,male,291,pakistan,FALSE,,,
22,11,"ludhiana, india",punjabi10,punjabi,male,2040,india,FALSE,,,
26,10,"hoshiarpur, india",punjabi2,punjabi,male,292,india,FALSE,,,
19,6,"moga, punjab, india",punjabi3,punjabi,male,751,india,FALSE,,,
33,3,"moga, india",punjabi4,punjabi,female,836,india,FALSE,,,
49,5,"ropar, punjab, india",punjabi5,punjabi,male,1612,india,FALSE,,,
25,5,"lahore, pakistan",punjabi6,punjabi,male,1758,pakistan,FALSE,,,
22,5,"lahore, pakistan",punjabi7,punjabi,male,1759,pakistan,FALSE,,,
44,13,"jilandhar, punjab, india",punjabi8,punjabi,male,1782,india,FALSE,,,
19,11,"kot kapura, india",punjabi9,punjabi,male,2039,india,FALSE,,,
53,15,"cochabamba, bolivia",quechua1,quechua,female,293,bolivia,FALSE,,,
32,27,"huanuco, provincia dos de mayo, peru",quechua2,quechua,female,294,peru,FALSE,,,
24,12,"timisoara, romania",romanian1,romanian,male,295,romania,FALSE,,,
27,11,"bucharest, romania",romanian10,romanian,female,692,romania,FALSE,,,
39,14,"buzau, romania",romanian11,romanian,male,693,romania,FALSE,,,
38,12,"chisinau, moldova",romanian12,romanian,female,865,moldova,FALSE,,,
46,12,"babadag, romanian",romanian13,romanian,male,930,romanian,FALSE,,,
25,13,"costesti, moldova",romanian14,romanian,female,973,moldova,FALSE,,,
27,8,"bucharest, romania",romanian15,romanian,female,980,romania,FALSE,,,
25,9,"bucharest, romania",romanian16,romanian,female,996,romania,FALSE,,,
55,48,"chisinau, moldova",romanian17,romanian,female,1099,moldova,FALSE,,,
43,28,"solotvino, ukraine",romanian18,romanian,female,1448,ukraine,FALSE,,,
19,8,"chisinau, moldova",romanian19,romanian,male,1557,moldova,FALSE,,,
62,14,"bucharest, romania",romanian2,romanian,male,296,romania,FALSE,,,
34,19,"bucharest, romania",romanian20,romanian,female,1599,romania,FALSE,,,
50,32,"birtem, romania",romanian3,romanian,male,297,romania,FALSE,,,
35,32,"bucharest, romania",romanian4,romanian,female,298,romania,FALSE,,,
47,12,"bucharest, romania",romanian5,romanian,female,688,romania,FALSE,,,
35,12,"bucharest, romania",romanian6,romanian,male,689,romania,FALSE,,,
33,11,"bucharest, romania",romanian7,romanian,male,694,romania,FALSE,,,
47,12,"bucharest, romania",romanian8,romanian,male,690,romania,FALSE,,,
28,10,"bacau, romania",romanian9,romanian,female,691,romania,FALSE,,,
43,5,"vatukoula, fiji",rotuman1,rotuman,female,659,fiji,FALSE,,,
52,7,"rotuma, rotuma, fiji",rotuman2,rotuman,male,660,fiji,FALSE,,,
36,14,"bururi, burundi",rundi1,rundi,male,1272,burundi,FALSE,,,
37,36,"nizhni novgorod, russia",russian1,russian,male,299,russia,FALSE,,,
20,5,"moscow, russia",russian10,russian,female,300,russia,FALSE,,,
54,13,"ola magadan, russia",russian11,russian,male,301,russia,FALSE,,,
62,53,"st. petersburg, russia",russian12,russian,male,460,russia,FALSE,,,
26,10,"moscow, russia",russian13,russian,male,472,russia,FALSE,,,
33,18,"pskov, russia",russian14,russian,male,609,russia,FALSE,,,
34,12,"ayaguz, kazakhstan",russian15,russian,female,647,kazakhstan,FALSE,,,
35,11,"minsk, belarus",russian16,russian,male,648,belarus,FALSE,,,
37,18,"pskov, russia",russian17,russian,male,671,russia,FALSE,,,
23,13,"komsomolsk-on-amur, russia",russian18,russian,male,831,russia,FALSE,,,
40,17,"zhezkazgan, kazakhstan",russian19,russian,male,834,kazakhstan,FALSE,,,
50,10,"izmail, ukraine",russian2,russian,female,302,ukraine,FALSE,,,
28,17,"kostanai, kazakhstan",russian20,russian,female,911,kazakhstan,FALSE,,,
46,10,"moscow, russia",russian21,russian,female,954,russia,FALSE,,,
30,11,"riga, latvia",russian22,russian,male,994,latvia,FALSE,,,
21,5,"zaporizhzhya, ukraine",russian23,russian,female,1057,ukraine,FALSE,,,
33,19,"sochi, russia",russian24,russian,female,1073,russia,FALSE,,,
58,41,"orhei, moldova",russian25,russian,female,1096,moldova,FALSE,,,
23,17,"chisinau, moldova",russian26,russian,female,1097,moldova,FALSE,,,
21,14,"moscow, russia",russian27,russian,male,1191,russia,FALSE,,,
25,11,"minsk, belarus",russian28,russian,female,1198,belarus,FALSE,,,
21,6,"chisinau, moldova",russian29,russian,male,1254,moldova,FALSE,,,
35,6,"zaporizhzhya, ukraine",russian3,russian,female,303,ukraine,FALSE,,,
18,12,"stavropol, russia",russian30,russian,male,1279,russia,FALSE,,,
21,4,"tallinn, estonia",russian31,russian,male,1311,estonia,FALSE,,,
31,14,"kiev, ukraine",russian32,russian,female,1314,ukraine,FALSE,,,
24,17,"karaganda, kazakhstan",russian33,russian,female,1317,kazakhstan,FALSE,,,
19,15,"vladivostok, russia",russian34,russian,male,1407,russia,FALSE,,,
27,16,"dresden, germany",russian35,russian,male,1467,germany,FALSE,,,
25,20,"moscow, russia",russian36,russian,male,1518,russia,FALSE,,,
31,10,"st. petersburg, russia",russian37,russian,male,1523,russia,FALSE,,,
84,18,"gomel, belarus",russian38,russian,male,1708,belarus,FALSE,,,
25,5,"brooklyn, new york, usa",russian39,russian,female,1750,usa,FALSE,,,
68,38,"moscow, russia",russian4,russian,female,304,russia,FALSE,,,
23,8,"bishkek, kyrgyzstan",russian40,russian,female,1774,kyrgyzstan,FALSE,,,
30,10,"nizhni novgorod, russia",russian41,russian,female,1844,russia,FALSE,,,
24,4,"moscow, russia",russian42,russian,female,1924,russia,FALSE,,,
27,8,"st. petersburg, russia",russian43,russian,female,1932,russia,FALSE,,,
29,6,"penza, russia",russian44,russian,female,1947,russia,FALSE,,,
68,14,"st. petersburg, russia",russian45,russian,female,2027,russia,FALSE,,,
24,7,"perm, russia",russian46,russian,female,2105,russia,FALSE,,,
26,6,"saransk, russia",russian47,russian,female,2107,russia,FALSE,,,
29,6,"fergana, uzbekistan",russian48,russian,female,2137,uzbekistan,FALSE,,,
25,15,"khabarovsk, russia",russian5,russian,female,305,russia,FALSE,,,
26,11,"moscow, russia",russian6,russian,female,306,russia,FALSE,,,
54,13,"kiev, ukraine",russian7,russian,female,307,ukraine,FALSE,,,
66,12,"moscow, russia",russian8,russian,male,308,russia,FALSE,,,
23,7,"moscow, russia",russian9,russian,male,309,russia,FALSE,,,
45,16,"byumba, rwanda",rwanda1,rwanda,male,1038,rwanda,FALSE,,,
52,7,"riverside, small malaita, solomon islands",sa'a1,sa'a,male,1200,solomon islands,FALSE,,,
35,11,"zofingen, switzerland",sardinian1,sardinian,female,310,switzerland,FALSE,,,
21,10,"ndjamena, chad",sarua1,sarua,male,311,chad,FALSE,,,
41,6,"satawal island, yap state, federated states of micronesia",satawalese1,satawalese,male,312,federated states of micronesia,FALSE,,,
30,6,"satawal island, yap state, federated states of micronesia",satawalese2,satawalese,female,313,federated states of micronesia,FALSE,,,
47,47,"bosanska krupa, bosnia",serbian1,serbian,female,314,bosnia,FALSE,,,
25,7,"belgrade, serbia",serbian10,serbian,male,727,serbia,FALSE,,,
26,14,"belgrade, serbia",serbian11,serbian,male,744,serbia,FALSE,,,
25,11,"vranje, serbia",serbian12,serbian,female,894,serbia,FALSE,,,
25,11,"teslic, bosnia and herzegovina",serbian13,serbian,female,945,bosnia and herzegovina,FALSE,,,
26,20,"podgorica, montenegro",serbian14,serbian,female,988,montenegro,FALSE,,,
26,15,"tuzla, bosnia and herzegovina",serbian15,serbian,female,1079,bosnia and herzegovina,FALSE,,,
33,9,"belgrade, serbia",serbian16,serbian,male,1157,serbia,FALSE,,,
29,10,"belgrade, serbia",serbian17,serbian,female,1283,serbia,FALSE,,,
22,11,"belgrade, serbia",serbian18,serbian,male,1542,serbia,FALSE,,,
36,15,"zrenjanin, serbia, yugoslavia",serbian2,serbian,male,315,yugoslavia,FALSE,,,
25,7,"belgrade, serbia",serbian3,serbian,male,530,serbia,FALSE,,,
27,15,"velika plana, serbia",serbian4,serbian,male,704,serbia,FALSE,,,
35,6,"belgrade, serbia",serbian5,serbian,male,722,serbia,FALSE,,,
33,12,"kraljevo, serbia",serbian6,serbian,male,723,serbia,FALSE,,,
31,7,"belgrade, serbia",serbian7,serbian,female,724,serbia,FALSE,,,
44,20,"kraljevo, serbia",serbian8,serbian,male,726,serbia,FALSE,,,
31,9,"kragujevac, serbia",serbian9,serbian,female,725,serbia,FALSE,,,
39,18,"fatick, senegal",serer1,serer,male,780,senegal,FALSE,,,
52,6,"maseru, lesotho",sesotho1,sesotho,female,703,lesotho,FALSE,,,
34,16,"taunggyi, myanmar",shan1,shan,female,1967,myanmar,FALSE,,,
42,12,"malakal, sudan",shilluk1,shilluk,male,1028,sudan,FALSE,,,
30,5,"bulawayo, zimbabwe",shona1,shona,female,599,zimbabwe,FALSE,,,
20,6,"harare, zimbabwe",shona2,shona,female,1442,zimbabwe,FALSE,,,
77,23,"fiumedinisi, sicily",sicilian1,sicilian,male,316,sicily,FALSE,,,
26,8,"karachi, pakistan",sindhi1,sindhi,male,424,pakistan,FALSE,,,
55,18,"colombo, sri lanka",sinhala6,sinhala,female,1912,sri lanka,FALSE,,,
33,4,"colombo, sri lanka",sinhalese1,sinhalese,female,317,sri lanka,FALSE,,,
25,14,"kosice, slovak republic",slovak1,slovak,female,319,slovak republic,FALSE,,,
23,17,"piestany, slovak republic",slovak2,slovak,female,320,slovak republic,FALSE,,,
51,16,"nitra, slovak republic",slovak3,slovak,female,321,slovak republic,FALSE,,,
20,15,"bratislava, slovakia",slovak4,slovak,female,1178,slovakia,FALSE,,,
